,exchangeCD,calendarDate,isOpen,prevTradeDate,isWeekEnd,isMonthEnd,isQuarterEnd,isYearEnd
10911,XDCE,2020-11-14,0,2020-11-13,0,0,0,0
10912,XDCE,2020-11-15,0,2020-11-13,0,0,0,0
10913,XDCE,2020-11-16,1,2020-11-13,0,0,0,0
10914,XDCE,2020-11-17,1,2020-11-16,0,0,0,0
10915,XDCE,2020-11-18,1,2020-11-17,0,0,0,0
10916,XDCE,2020-11-19,1,2020-11-18,0,0,0,0
10917,XDCE,2020-11-20,1,2020-11-19,1,0,0,0
10918,XDCE,2020-11-21,0,2020-11-20,0,0,0,0
10919,XDCE,2020-11-22,0,2020-11-20,0,0,0,0
10920,XDCE,2020-11-23,1,2020-11-20,0,0,0,0
10921,XDCE,2020-11-24,1,2020-11-23,0,0,0,0
10922,XDCE,2020-11-25,1,2020-11-24,0,0,0,0
10923,XDCE,2020-11-26,1,2020-11-25,0,0,0,0
10924,XDCE,2020-11-27,1,2020-11-26,1,0,0,0
10925,XDCE,2020-11-28,0,2020-11-27,0,0,0,0
10926,XDCE,2020-11-29,0,2020-11-27,0,0,0,0
10927,XDCE,2020-11-30,1,2020-11-27,0,1,0,0
10928,XDCE,2020-12-01,1,2020-11-30,0,0,0,0
10929,XDCE,2020-12-02,1,2020-12-01,0,0,0,0
10930,XDCE,2020-12-03,1,2020-12-02,0,0,0,0
10931,XDCE,2020-12-04,1,2020-12-03,1,0,0,0
10932,XDCE,2020-12-05,0,2020-12-04,0,0,0,0
10933,XDCE,2020-12-06,0,2020-12-04,0,0,0,0
10934,XDCE,2020-12-07,1,2020-12-04,0,0,0,0
10935,XDCE,2020-12-08,1,2020-12-07,0,0,0,0
10936,XDCE,2020-12-09,1,2020-12-08,0,0,0,0
10937,XDCE,2020-12-10,1,2020-12-09,0,0,0,0
10938,XDCE,2020-12-11,1,2020-12-10,1,0,0,0
10939,XDCE,2020-12-12,0,2020-12-11,0,0,0,0
10940,XDCE,2020-12-13,0,2020-12-11,0,0,0,0
10941,XDCE,2020-12-14,1,2020-12-11,0,0,0,0
10942,XDCE,2020-12-15,1,2020-12-14,0,0,0,0
10943,XDCE,2020-12-16,1,2020-12-15,0,0,0,0
10944,XDCE,2020-12-17,1,2020-12-16,0,0,0,0
10945,XDCE,2020-12-18,1,2020-12-17,1,0,0,0
10946,XDCE,2020-12-19,0,2020-12-18,0,0,0,0
10947,XDCE,2020-12-20,0,2020-12-18,0,0,0,0
10948,XDCE,2020-12-21,1,2020-12-18,0,0,0,0
10949,XDCE,2020-12-22,1,2020-12-21,0,0,0,0
10950,XDCE,2020-12-23,1,2020-12-22,0,0,0,0
10951,XDCE,2020-12-24,1,2020-12-23,0,0,0,0
10952,XDCE,2020-12-25,1,2020-12-24,1,0,0,0
10953,XDCE,2020-12-26,0,2020-12-25,0,0,0,0
10954,XDCE,2020-12-27,0,2020-12-25,0,0,0,0
10955,XDCE,2020-12-28,1,2020-12-25,0,0,0,0
10956,XDCE,2020-12-29,1,2020-12-28,0,0,0,0
10957,XDCE,2020-12-30,1,2020-12-29,0,0,0,0
10958,XDCE,2020-12-31,1,2020-12-30,1,1,1,1
10959,XDCE,2021-01-01,0,2020-12-31,0,0,0,0
10960,XDCE,2021-01-02,0,2020-12-31,0,0,0,0
10961,XDCE,2021-01-03,0,2020-12-31,0,0,0,0
10962,XDCE,2021-01-04,1,2020-12-31,0,0,0,0
10963,XDCE,2021-01-05,1,2021-01-04,0,0,0,0
10964,XDCE,2021-01-06,1,2021-01-05,0,0,0,0
10965,XDCE,2021-01-07,1,2021-01-06,0,0,0,0
10966,XDCE,2021-01-08,1,2021-01-07,1,0,0,0
10967,XDCE,2021-01-09,0,2021-01-08,0,0,0,0
10968,XDCE,2021-01-10,0,2021-01-08,0,0,0,0
10969,XDCE,2021-01-11,1,2021-01-08,0,0,0,0
10970,XDCE,2021-01-12,1,2021-01-11,0,0,0,0
10971,XDCE,2021-01-13,1,2021-01-12,0,0,0,0
10972,XDCE,2021-01-14,1,2021-01-13,0,0,0,0
10973,XDCE,2021-01-15,1,2021-01-14,1,0,0,0
10974,XDCE,2021-01-16,0,2021-01-15,0,0,0,0
10975,XDCE,2021-01-17,0,2021-01-15,0,0,0,0
10976,XDCE,2021-01-18,1,2021-01-15,0,0,0,0
10977,XDCE,2021-01-19,1,2021-01-18,0,0,0,0
10978,XDCE,2021-01-20,1,2021-01-19,0,0,0,0
10979,XDCE,2021-01-21,1,2021-01-20,0,0,0,0
10980,XDCE,2021-01-22,1,2021-01-21,1,0,0,0
10981,XDCE,2021-01-23,0,2021-01-22,0,0,0,0
10982,XDCE,2021-01-24,0,2021-01-22,0,0,0,0
10983,XDCE,2021-01-25,1,2021-01-22,0,0,0,0
10984,XDCE,2021-01-26,1,2021-01-25,0,0,0,0
10985,XDCE,2021-01-27,1,2021-01-26,0,0,0,0
10986,XDCE,2021-01-28,1,2021-01-27,0,0,0,0
10987,XDCE,2021-01-29,1,2021-01-28,1,1,0,0
10988,XDCE,2021-01-30,0,2021-01-29,0,0,0,0
10989,XDCE,2021-01-31,0,2021-01-29,0,0,0,0
10990,XDCE,2021-02-01,1,2021-01-29,0,0,0,0
10991,XDCE,2021-02-02,1,2021-02-01,0,0,0,0
10992,XDCE,2021-02-03,1,2021-02-02,0,0,0,0
10993,XDCE,2021-02-04,1,2021-02-03,0,0,0,0
10994,XDCE,2021-02-05,1,2021-02-04,1,0,0,0
10995,XDCE,2021-02-06,0,2021-02-05,0,0,0,0
10996,XDCE,2021-02-07,0,2021-02-05,0,0,0,0
10997,XDCE,2021-02-08,1,2021-02-05,0,0,0,0
10998,XDCE,2021-02-09,1,2021-02-08,0,0,0,0
10999,XDCE,2021-02-10,1,2021-02-09,1,0,0,0
11000,XDCE,2021-02-11,0,2021-02-10,0,0,0,0
11001,XDCE,2021-02-12,0,2021-02-10,0,0,0,0
11002,XDCE,2021-02-13,0,2021-02-10,0,0,0,0
11003,XDCE,2021-02-14,0,2021-02-10,0,0,0,0
11004,XDCE,2021-02-15,0,2021-02-10,0,0,0,0
11005,XDCE,2021-02-16,0,2021-02-10,0,0,0,0
11006,XDCE,2021-02-17,0,2021-02-10,0,0,0,0
11007,XDCE,2021-02-18,1,2021-02-10,0,0,0,0
11008,XDCE,2021-02-19,1,2021-02-18,1,0,0,0
11009,XDCE,2021-02-20,0,2021-02-19,0,0,0,0
11010,XDCE,2021-02-21,0,2021-02-19,0,0,0,0
11011,XDCE,2021-02-22,1,2021-02-19,0,0,0,0
11012,XDCE,2021-02-23,1,2021-02-22,0,0,0,0
11013,XDCE,2021-02-24,1,2021-02-23,0,0,0,0
11014,XDCE,2021-02-25,1,2021-02-24,0,0,0,0
11015,XDCE,2021-02-26,1,2021-02-25,1,1,0,0
11016,XDCE,2021-02-27,0,2021-02-26,0,0,0,0
11017,XDCE,2021-02-28,0,2021-02-26,0,0,0,0
11018,XDCE,2021-03-01,1,2021-02-26,0,0,0,0
11019,XDCE,2021-03-02,1,2021-03-01,0,0,0,0
11020,XDCE,2021-03-03,1,2021-03-02,0,0,0,0
11021,XDCE,2021-03-04,1,2021-03-03,0,0,0,0
11022,XDCE,2021-03-05,1,2021-03-04,1,0,0,0
11023,XDCE,2021-03-06,0,2021-03-05,0,0,0,0
11024,XDCE,2021-03-07,0,2021-03-05,0,0,0,0
11025,XDCE,2021-03-08,1,2021-03-05,0,0,0,0
11026,XDCE,2021-03-09,1,2021-03-08,0,0,0,0
11027,XDCE,2021-03-10,1,2021-03-09,0,0,0,0
11028,XDCE,2021-03-11,1,2021-03-10,0,0,0,0
11029,XDCE,2021-03-12,1,2021-03-11,1,0,0,0
11030,XDCE,2021-03-13,0,2021-03-12,0,0,0,0
11031,XDCE,2021-03-14,0,2021-03-12,0,0,0,0
11032,XDCE,2021-03-15,1,2021-03-12,0,0,0,0
11033,XDCE,2021-03-16,1,2021-03-15,0,0,0,0
11034,XDCE,2021-03-17,1,2021-03-16,0,0,0,0
11035,XDCE,2021-03-18,1,2021-03-17,0,0,0,0
11036,XDCE,2021-03-19,1,2021-03-18,1,0,0,0
11037,XDCE,2021-03-20,0,2021-03-19,0,0,0,0
11038,XDCE,2021-03-21,0,2021-03-19,0,0,0,0
11039,XDCE,2021-03-22,1,2021-03-19,0,0,0,0
11040,XDCE,2021-03-23,1,2021-03-22,0,0,0,0
11041,XDCE,2021-03-24,1,2021-03-23,0,0,0,0
11042,XDCE,2021-03-25,1,2021-03-24,0,0,0,0
11043,XDCE,2021-03-26,1,2021-03-25,1,0,0,0
11044,XDCE,2021-03-27,0,2021-03-26,0,0,0,0
11045,XDCE,2021-03-28,0,2021-03-26,0,0,0,0
11046,XDCE,2021-03-29,1,2021-03-26,0,0,0,0
11047,XDCE,2021-03-30,1,2021-03-29,0,0,0,0
11048,XDCE,2021-03-31,1,2021-03-30,0,1,1,0
11049,XDCE,2021-04-01,1,2021-03-31,0,0,0,0
11050,XDCE,2021-04-02,1,2021-04-01,1,0,0,0
11051,XDCE,2021-04-03,0,2021-04-02,0,0,0,0
11052,XDCE,2021-04-04,0,2021-04-02,0,0,0,0
11053,XDCE,2021-04-05,0,2021-04-02,0,0,0,0
11054,XDCE,2021-04-06,1,2021-04-02,0,0,0,0
11055,XDCE,2021-04-07,1,2021-04-06,0,0,0,0
11056,XDCE,2021-04-08,1,2021-04-07,0,0,0,0
11057,XDCE,2021-04-09,1,2021-04-08,1,0,0,0
11058,XDCE,2021-04-10,0,2021-04-09,0,0,0,0
11059,XDCE,2021-04-11,0,2021-04-09,0,0,0,0
11060,XDCE,2021-04-12,1,2021-04-09,0,0,0,0
11061,XDCE,2021-04-13,1,2021-04-12,0,0,0,0
11062,XDCE,2021-04-14,1,2021-04-13,0,0,0,0
11063,XDCE,2021-04-15,1,2021-04-14,0,0,0,0
11064,XDCE,2021-04-16,1,2021-04-15,1,0,0,0
11065,XDCE,2021-04-17,0,2021-04-16,0,0,0,0
11066,XDCE,2021-04-18,0,2021-04-16,0,0,0,0
11067,XDCE,2021-04-19,1,2021-04-16,0,0,0,0
11068,XDCE,2021-04-20,1,2021-04-19,0,0,0,0
11069,XDCE,2021-04-21,1,2021-04-20,0,0,0,0
11070,XDCE,2021-04-22,1,2021-04-21,0,0,0,0
11071,XDCE,2021-04-23,1,2021-04-22,1,0,0,0
11072,XDCE,2021-04-24,0,2021-04-23,0,0,0,0
11073,XDCE,2021-04-25,0,2021-04-23,0,0,0,0
11074,XDCE,2021-04-26,1,2021-04-23,0,0,0,0
11075,XDCE,2021-04-27,1,2021-04-26,0,0,0,0
11076,XDCE,2021-04-28,1,2021-04-27,0,0,0,0
11077,XDCE,2021-04-29,1,2021-04-28,0,0,0,0
11078,XDCE,2021-04-30,1,2021-04-29,1,1,0,0
11079,XDCE,2021-05-01,0,2021-04-30,0,0,0,0
11080,XDCE,2021-05-02,0,2021-04-30,0,0,0,0
11081,XDCE,2021-05-03,0,2021-04-30,0,0,0,0
11082,XDCE,2021-05-04,0,2021-04-30,0,0,0,0
11083,XDCE,2021-05-05,0,2021-04-30,0,0,0,0
11084,XDCE,2021-05-06,1,2021-04-30,0,0,0,0
11085,XDCE,2021-05-07,1,2021-05-06,1,0,0,0
11086,XDCE,2021-05-08,0,2021-05-07,0,0,0,0
11087,XDCE,2021-05-09,0,2021-05-07,0,0,0,0
11088,XDCE,2021-05-10,1,2021-05-07,0,0,0,0
11089,XDCE,2021-05-11,1,2021-05-10,0,0,0,0
11090,XDCE,2021-05-12,1,2021-05-11,0,0,0,0
11091,XDCE,2021-05-13,1,2021-05-12,0,0,0,0
11092,XDCE,2021-05-14,1,2021-05-13,1,0,0,0
11093,XDCE,2021-05-15,0,2021-05-14,0,0,0,0
11094,XDCE,2021-05-16,0,2021-05-14,0,0,0,0
11095,XDCE,2021-05-17,1,2021-05-14,0,0,0,0
11096,XDCE,2021-05-18,1,2021-05-17,0,0,0,0
11097,XDCE,2021-05-19,1,2021-05-18,0,0,0,0
11098,XDCE,2021-05-20,1,2021-05-19,0,0,0,0
11099,XDCE,2021-05-21,1,2021-05-20,1,0,0,0
11100,XDCE,2021-05-22,0,2021-05-21,0,0,0,0
11101,XDCE,2021-05-23,0,2021-05-21,0,0,0,0
11102,XDCE,2021-05-24,1,2021-05-21,0,0,0,0
11103,XDCE,2021-05-25,1,2021-05-24,0,0,0,0
11104,XDCE,2021-05-26,1,2021-05-25,0,0,0,0
11105,XDCE,2021-05-27,1,2021-05-26,0,0,0,0
11106,XDCE,2021-05-28,1,2021-05-27,1,0,0,0
11107,XDCE,2021-05-29,0,2021-05-28,0,0,0,0
11108,XDCE,2021-05-30,0,2021-05-28,0,0,0,0
11109,XDCE,2021-05-31,1,2021-05-28,0,1,0,0
11110,XDCE,2021-06-01,1,2021-05-31,0,0,0,0
11111,XDCE,2021-06-02,1,2021-06-01,0,0,0,0
11112,XDCE,2021-06-03,1,2021-06-02,0,0,0,0
11113,XDCE,2021-06-04,1,2021-06-03,1,0,0,0
11114,XDCE,2021-06-05,0,2021-06-04,0,0,0,0
11115,XDCE,2021-06-06,0,2021-06-04,0,0,0,0
11116,XDCE,2021-06-07,1,2021-06-04,0,0,0,0
11117,XDCE,2021-06-08,1,2021-06-07,0,0,0,0
11118,XDCE,2021-06-09,1,2021-06-08,0,0,0,0
11119,XDCE,2021-06-10,1,2021-06-09,0,0,0,0
11120,XDCE,2021-06-11,1,2021-06-10,1,0,0,0
11121,XDCE,2021-06-12,0,2021-06-11,0,0,0,0
11122,XDCE,2021-06-13,0,2021-06-11,0,0,0,0
11123,XDCE,2021-06-14,0,2021-06-11,0,0,0,0
11124,XDCE,2021-06-15,1,2021-06-11,0,0,0,0
11125,XDCE,2021-06-16,1,2021-06-15,0,0,0,0
11126,XDCE,2021-06-17,1,2021-06-16,0,0,0,0
11127,XDCE,2021-06-18,1,2021-06-17,1,0,0,0
11128,XDCE,2021-06-19,0,2021-06-18,0,0,0,0
11129,XDCE,2021-06-20,0,2021-06-18,0,0,0,0
11130,XDCE,2021-06-21,1,2021-06-18,0,0,0,0
11131,XDCE,2021-06-22,1,2021-06-21,0,0,0,0
11132,XDCE,2021-06-23,1,2021-06-22,0,0,0,0
11133,XDCE,2021-06-24,1,2021-06-23,0,0,0,0
11134,XDCE,2021-06-25,1,2021-06-24,1,0,0,0
11135,XDCE,2021-06-26,0,2021-06-25,0,0,0,0
11136,XDCE,2021-06-27,0,2021-06-25,0,0,0,0
11137,XDCE,2021-06-28,1,2021-06-25,0,0,0,0
11138,XDCE,2021-06-29,1,2021-06-28,0,0,0,0
11139,XDCE,2021-06-30,1,2021-06-29,0,1,1,0
11140,XDCE,2021-07-01,1,2021-06-30,0,0,0,0
11141,XDCE,2021-07-02,1,2021-07-01,1,0,0,0
11142,XDCE,2021-07-03,0,2021-07-02,0,0,0,0
11143,XDCE,2021-07-04,0,2021-07-02,0,0,0,0
11144,XDCE,2021-07-05,1,2021-07-02,0,0,0,0
11145,XDCE,2021-07-06,1,2021-07-05,0,0,0,0
11146,XDCE,2021-07-07,1,2021-07-06,0,0,0,0
11147,XDCE,2021-07-08,1,2021-07-07,0,0,0,0
11148,XDCE,2021-07-09,1,2021-07-08,1,0,0,0
11149,XDCE,2021-07-10,0,2021-07-09,0,0,0,0
11150,XDCE,2021-07-11,0,2021-07-09,0,0,0,0
11151,XDCE,2021-07-12,1,2021-07-09,0,0,0,0
11152,XDCE,2021-07-13,1,2021-07-12,0,0,0,0
11153,XDCE,2021-07-14,1,2021-07-13,0,0,0,0
11154,XDCE,2021-07-15,1,2021-07-14,0,0,0,0
11155,XDCE,2021-07-16,1,2021-07-15,1,0,0,0
11156,XDCE,2021-07-17,0,2021-07-16,0,0,0,0
11157,XDCE,2021-07-18,0,2021-07-16,0,0,0,0
11158,XDCE,2021-07-19,1,2021-07-16,0,0,0,0
11159,XDCE,2021-07-20,1,2021-07-19,0,0,0,0
11160,XDCE,2021-07-21,1,2021-07-20,0,0,0,0
11161,XDCE,2021-07-22,1,2021-07-21,0,0,0,0
11162,XDCE,2021-07-23,1,2021-07-22,1,0,0,0
11163,XDCE,2021-07-24,0,2021-07-23,0,0,0,0
11164,XDCE,2021-07-25,0,2021-07-23,0,0,0,0
11165,XDCE,2021-07-26,1,2021-07-23,0,0,0,0
11166,XDCE,2021-07-27,1,2021-07-26,0,0,0,0
11167,XDCE,2021-07-28,1,2021-07-27,0,0,0,0
11168,XDCE,2021-07-29,1,2021-07-28,0,0,0,0
11169,XDCE,2021-07-30,1,2021-07-29,1,1,0,0
11170,XDCE,2021-07-31,0,2021-07-30,0,0,0,0
11171,XDCE,2021-08-01,0,2021-07-30,0,0,0,0
11172,XDCE,2021-08-02,1,2021-07-30,0,0,0,0
11173,XDCE,2021-08-03,1,2021-08-02,0,0,0,0
11174,XDCE,2021-08-04,1,2021-08-03,0,0,0,0
11175,XDCE,2021-08-05,1,2021-08-04,0,0,0,0
11176,XDCE,2021-08-06,1,2021-08-05,1,0,0,0
11177,XDCE,2021-08-07,0,2021-08-06,0,0,0,0
11178,XDCE,2021-08-08,0,2021-08-06,0,0,0,0
11179,XDCE,2021-08-09,1,2021-08-06,0,0,0,0
11180,XDCE,2021-08-10,1,2021-08-09,0,0,0,0
11181,XDCE,2021-08-11,1,2021-08-10,0,0,0,0
11182,XDCE,2021-08-12,1,2021-08-11,0,0,0,0
11183,XDCE,2021-08-13,1,2021-08-12,1,0,0,0
11184,XDCE,2021-08-14,0,2021-08-13,0,0,0,0
11185,XDCE,2021-08-15,0,2021-08-13,0,0,0,0
11186,XDCE,2021-08-16,1,2021-08-13,0,0,0,0
11187,XDCE,2021-08-17,1,2021-08-16,0,0,0,0
11188,XDCE,2021-08-18,1,2021-08-17,0,0,0,0
11189,XDCE,2021-08-19,1,2021-08-18,0,0,0,0
11190,XDCE,2021-08-20,1,2021-08-19,1,0,0,0
11191,XDCE,2021-08-21,0,2021-08-20,0,0,0,0
11192,XDCE,2021-08-22,0,2021-08-20,0,0,0,0
11193,XDCE,2021-08-23,1,2021-08-20,0,0,0,0
11194,XDCE,2021-08-24,1,2021-08-23,0,0,0,0
11195,XDCE,2021-08-25,1,2021-08-24,0,0,0,0
11196,XDCE,2021-08-26,1,2021-08-25,0,0,0,0
11197,XDCE,2021-08-27,1,2021-08-26,1,0,0,0
11198,XDCE,2021-08-28,0,2021-08-27,0,0,0,0
11199,XDCE,2021-08-29,0,2021-08-27,0,0,0,0
11200,XDCE,2021-08-30,1,2021-08-27,0,0,0,0
11201,XDCE,2021-08-31,1,2021-08-30,0,1,0,0
11202,XDCE,2021-09-01,1,2021-08-31,0,0,0,0
11203,XDCE,2021-09-02,1,2021-09-01,0,0,0,0
11204,XDCE,2021-09-03,1,2021-09-02,1,0,0,0
11205,XDCE,2021-09-04,0,2021-09-03,0,0,0,0
11206,XDCE,2021-09-05,0,2021-09-03,0,0,0,0
11207,XDCE,2021-09-06,1,2021-09-03,0,0,0,0
11208,XDCE,2021-09-07,1,2021-09-06,0,0,0,0
11209,XDCE,2021-09-08,1,2021-09-07,0,0,0,0
11210,XDCE,2021-09-09,1,2021-09-08,0,0,0,0
11211,XDCE,2021-09-10,1,2021-09-09,1,0,0,0
11212,XDCE,2021-09-11,0,2021-09-10,0,0,0,0
11213,XDCE,2021-09-12,0,2021-09-10,0,0,0,0
11214,XDCE,2021-09-13,1,2021-09-10,0,0,0,0
11215,XDCE,2021-09-14,1,2021-09-13,0,0,0,0
11216,XDCE,2021-09-15,1,2021-09-14,0,0,0,0
11217,XDCE,2021-09-16,1,2021-09-15,0,0,0,0
11218,XDCE,2021-09-17,1,2021-09-16,1,0,0,0
11219,XDCE,2021-09-18,0,2021-09-17,0,0,0,0
11220,XDCE,2021-09-19,0,2021-09-17,0,0,0,0
11221,XDCE,2021-09-20,0,2021-09-17,0,0,0,0
11222,XDCE,2021-09-21,0,2021-09-17,0,0,0,0
11223,XDCE,2021-09-22,1,2021-09-17,0,0,0,0
11224,XDCE,2021-09-23,1,2021-09-22,0,0,0,0
11225,XDCE,2021-09-24,1,2021-09-23,1,0,0,0
11226,XDCE,2021-09-25,0,2021-09-24,0,0,0,0
11227,XDCE,2021-09-26,0,2021-09-24,0,0,0,0
11228,XDCE,2021-09-27,1,2021-09-24,0,0,0,0
11229,XDCE,2021-09-28,1,2021-09-27,0,0,0,0
11230,XDCE,2021-09-29,1,2021-09-28,0,0,0,0
11231,XDCE,2021-09-30,1,2021-09-29,1,1,1,0
11232,XDCE,2021-10-01,0,2021-09-30,0,0,0,0
11233,XDCE,2021-10-02,0,2021-09-30,0,0,0,0
11234,XDCE,2021-10-03,0,2021-09-30,0,0,0,0
11235,XDCE,2021-10-04,0,2021-09-30,0,0,0,0
11236,XDCE,2021-10-05,0,2021-09-30,0,0,0,0
11237,XDCE,2021-10-06,0,2021-09-30,0,0,0,0
11238,XDCE,2021-10-07,0,2021-09-30,0,0,0,0
11239,XDCE,2021-10-08,1,2021-09-30,1,0,0,0
11240,XDCE,2021-10-09,0,2021-10-08,0,0,0,0
11241,XDCE,2021-10-10,0,2021-10-08,0,0,0,0
11242,XDCE,2021-10-11,1,2021-10-08,0,0,0,0
11243,XDCE,2021-10-12,1,2021-10-11,0,0,0,0
11244,XDCE,2021-10-13,1,2021-10-12,0,0,0,0
11245,XDCE,2021-10-14,1,2021-10-13,0,0,0,0
11246,XDCE,2021-10-15,1,2021-10-14,1,0,0,0
11247,XDCE,2021-10-16,0,2021-10-15,0,0,0,0
11248,XDCE,2021-10-17,0,2021-10-15,0,0,0,0
11249,XDCE,2021-10-18,1,2021-10-15,0,0,0,0
11250,XDCE,2021-10-19,1,2021-10-18,0,0,0,0
11251,XDCE,2021-10-20,1,2021-10-19,0,0,0,0
11252,XDCE,2021-10-21,1,2021-10-20,0,0,0,0
11253,XDCE,2021-10-22,1,2021-10-21,1,0,0,0
11254,XDCE,2021-10-23,0,2021-10-22,0,0,0,0
11255,XDCE,2021-10-24,0,2021-10-22,0,0,0,0
11256,XDCE,2021-10-25,1,2021-10-22,0,0,0,0
11257,XDCE,2021-10-26,1,2021-10-25,0,0,0,0
11258,XDCE,2021-10-27,1,2021-10-26,0,0,0,0
11259,XDCE,2021-10-28,1,2021-10-27,0,0,0,0
11260,XDCE,2021-10-29,1,2021-10-28,1,1,0,0
11261,XDCE,2021-10-30,0,2021-10-29,0,0,0,0
11262,XDCE,2021-10-31,0,2021-10-29,0,0,0,0
11263,XDCE,2021-11-01,1,2021-10-29,0,0,0,0
11264,XDCE,2021-11-02,1,2021-11-01,0,0,0,0
11265,XDCE,2021-11-03,1,2021-11-02,0,0,0,0
11266,XDCE,2021-11-04,1,2021-11-03,0,0,0,0
11267,XDCE,2021-11-05,1,2021-11-04,1,0,0,0
11268,XDCE,2021-11-06,0,2021-11-05,0,0,0,0
11269,XDCE,2021-11-07,0,2021-11-05,0,0,0,0
11270,XDCE,2021-11-08,1,2021-11-05,0,0,0,0
11271,XDCE,2021-11-09,1,2021-11-08,0,0,0,0
11272,XDCE,2021-11-10,1,2021-11-09,0,0,0,0
11273,XDCE,2021-11-11,1,2021-11-10,0,0,0,0
11274,XDCE,2021-11-12,1,2021-11-11,1,0,0,0
11275,XDCE,2021-11-13,0,2021-11-12,0,0,0,0
11276,XDCE,2021-11-14,0,2021-11-12,0,0,0,0
11277,XDCE,2021-11-15,1,2021-11-12,0,0,0,0
11278,XDCE,2021-11-16,1,2021-11-15,0,0,0,0
11279,XDCE,2021-11-17,1,2021-11-16,0,0,0,0
11280,XDCE,2021-11-18,1,2021-11-17,0,0,0,0
11281,XDCE,2021-11-19,1,2021-11-18,1,0,0,0
11282,XDCE,2021-11-20,0,2021-11-19,0,0,0,0
11283,XDCE,2021-11-21,0,2021-11-19,0,0,0,0
11284,XDCE,2021-11-22,1,2021-11-19,0,0,0,0
11285,XDCE,2021-11-23,1,2021-11-22,0,0,0,0
11286,XDCE,2021-11-24,1,2021-11-23,0,0,0,0
11287,XDCE,2021-11-25,1,2021-11-24,0,0,0,0
11288,XDCE,2021-11-26,1,2021-11-25,1,0,0,0
11289,XDCE,2021-11-27,0,2021-11-26,0,0,0,0
11290,XDCE,2021-11-28,0,2021-11-26,0,0,0,0
11291,XDCE,2021-11-29,1,2021-11-26,0,0,0,0
11292,XDCE,2021-11-30,1,2021-11-29,0,1,0,0
11293,XDCE,2021-12-01,1,2021-11-30,0,0,0,0
11294,XDCE,2021-12-02,1,2021-12-01,0,0,0,0
11295,XDCE,2021-12-03,1,2021-12-02,1,0,0,0
11296,XDCE,2021-12-04,0,2021-12-03,0,0,0,0
11297,XDCE,2021-12-05,0,2021-12-03,0,0,0,0
11298,XDCE,2021-12-06,1,2021-12-03,0,0,0,0
11299,XDCE,2021-12-07,1,2021-12-06,0,0,0,0
11300,XDCE,2021-12-08,1,2021-12-07,0,0,0,0
11301,XDCE,2021-12-09,1,2021-12-08,0,0,0,0
11302,XDCE,2021-12-10,1,2021-12-09,1,0,0,0
11303,XDCE,2021-12-11,0,2021-12-10,0,0,0,0
11304,XDCE,2021-12-12,0,2021-12-10,0,0,0,0
11305,XDCE,2021-12-13,1,2021-12-10,0,0,0,0
11306,XDCE,2021-12-14,1,2021-12-13,0,0,0,0
11307,XDCE,2021-12-15,1,2021-12-14,0,0,0,0
11308,XDCE,2021-12-16,1,2021-12-15,0,0,0,0
11309,XDCE,2021-12-17,1,2021-12-16,1,0,0,0
11310,XDCE,2021-12-18,0,2021-12-17,0,0,0,0
11311,XDCE,2021-12-19,0,2021-12-17,0,0,0,0
11312,XDCE,2021-12-20,1,2021-12-17,0,0,0,0
11313,XDCE,2021-12-21,1,2021-12-20,0,0,0,0
11314,XDCE,2021-12-22,1,2021-12-21,0,0,0,0
11315,XDCE,2021-12-23,1,2021-12-22,0,0,0,0
11316,XDCE,2021-12-24,1,2021-12-23,1,0,0,0
11317,XDCE,2021-12-25,0,2021-12-24,0,0,0,0
11318,XDCE,2021-12-26,0,2021-12-24,0,0,0,0
11319,XDCE,2021-12-27,1,2021-12-24,0,0,0,0
11320,XDCE,2021-12-28,1,2021-12-27,0,0,0,0
11321,XDCE,2021-12-29,1,2021-12-28,0,0,0,0
11322,XDCE,2021-12-30,1,2021-12-29,0,0,0,0
11323,XDCE,2021-12-31,1,2021-12-30,1,1,1,1
11324,XDCE,2022-01-01,0,2021-12-31,0,0,0,0
11325,XDCE,2022-01-02,0,2021-12-31,0,0,0,0
11326,XDCE,2022-01-03,0,2021-12-31,0,0,0,0
11327,XDCE,2022-01-04,1,2021-12-31,0,0,0,0
11328,XDCE,2022-01-05,1,2022-01-04,0,0,0,0
11329,XDCE,2022-01-06,1,2022-01-05,0,0,0,0
11330,XDCE,2022-01-07,1,2022-01-06,1,0,0,0
11331,XDCE,2022-01-08,0,2022-01-07,0,0,0,0
11332,XDCE,2022-01-09,0,2022-01-07,0,0,0,0
11333,XDCE,2022-01-10,1,2022-01-07,0,0,0,0
11334,XDCE,2022-01-11,1,2022-01-10,0,0,0,0
11335,XDCE,2022-01-12,1,2022-01-11,0,0,0,0
11336,XDCE,2022-01-13,1,2022-01-12,0,0,0,0
11337,XDCE,2022-01-14,1,2022-01-13,1,0,0,0
11338,XDCE,2022-01-15,0,2022-01-14,0,0,0,0
11339,XDCE,2022-01-16,0,2022-01-14,0,0,0,0
11340,XDCE,2022-01-17,1,2022-01-14,0,0,0,0
11341,XDCE,2022-01-18,1,2022-01-17,0,0,0,0
11342,XDCE,2022-01-19,1,2022-01-18,0,0,0,0
11343,XDCE,2022-01-20,1,2022-01-19,0,0,0,0
11344,XDCE,2022-01-21,1,2022-01-20,1,0,0,0
11345,XDCE,2022-01-22,0,2022-01-21,0,0,0,0
